B_i,B_j,B_ij
256,0,5.678390e-01
257,0,4.465580e-01
258,0,2.999490e-01
259,0,1.405820e-01
260,0,-1.486400e-02
261,0,-1.428130e-01
262,0,-2.787660e-01
263,0,-4.128390e-01
264,0,-5.273070e-01
265,0,-6.128970e-01
266,0,-3.897400e-02
267,0,1.680500e-02
268,0,5.988100e-02
269,0,8.478600e-02
270,0,8.401300e-02
271,0,5.910600e-02
272,0,8.058000e-03
273,0,1.113410e-01
274,0,2.200560e-01
275,0,3.058770e-01
276,0,3.660090e-01
277,0,3.971760e-01
278,0,3.996570e-01
279,0,3.741880e-01
280,0,3.248440e-01
281,0,2.557270e-01
282,0,1.740160e-01
283,0,9.258000e-02
284,0,2.150200e-02
285,0,-1.896392e-01
286,0,-4.820472e-01
287,0,-7.754815e-01
288,0,-9.683014e-01
289,0,-1.134094e+00
290,0,-1.177919e+00
291,0,-1.157985e+00
292,0,-1.068146e+00
293,0,-9.243515e-01
294,0,-7.101423e-01
295,0,-4.372292e-01
296,0,-1.840184e-01
297,0,-4.966400e-02
298,0,-1.611660e-01
299,0,-2.513440e-01
300,0,-3.245460e-01
301,0,-3.823830e-01
302,0,-4.248370e-01
303,0,-4.528890e-01
304,0,-4.585370e-01
305,0,-4.375660e-01
306,0,-3.810980e-01
307,0,-2.872230e-01
308,0,-1.522450e-01
309,0,-1.503600e-02
310,0,-1.092110e-01
311,0,-1.582880e-01
312,0,-1.667550e-01
313,0,-1.419670e-01
314,0,-9.550400e-02
315,0,4.735110e-01
316,0,4.385520e-01
317,0,3.804860e-01
318,0,3.046030e-01
319,0,2.145810e-01
320,0,1.184030e-01
321,0,1.364000e-02
322,0,3.509500e-02
323,0,6.541200e-02
324,0,9.158400e-02
325,0,1.155430e-01
326,0,1.392880e-01
327,0,1.622460e-01
328,0,1.810030e-01
329,0,1.928620e-01
330,0,1.905100e-01
331,0,1.669710e-01
332,0,1.186600e-01
333,0,3.885000e-02
334,0,1.081958e-01
335,0,2.539489e-01
336,0,3.216167e-01
337,0,3.047380e-01
338,0,2.737398e-01
339,0,1.367068e-01
340,0,2.448741e-02
341,0,-1.169263e-01
342,0,-1.536847e-01
343,0,-2.179470e-01
344,0,-1.584300e-01
345,0,-6.642214e-02
346,0,-4.450200e-02
347,0,-1.551820e-01
348,0,-2.459870e-01
349,0,-3.159860e-01
350,0,-3.549640e-01
351,0,-3.633840e-01
352,0,-3.431500e-01
353,0,-2.977620e-01
354,0,-2.336000e-01
355,0,-1.603470e-01
356,0,-8.868800e-02
357,0,-3.082600e-02
358,0,1.917000e-02
359,0,1.637030e-01
360,0,2.871290e-01
361,0,3.845000e-01
362,0,4.475840e-01
363,0,4.769140e-01
364,0,-2.510570e-01
365,0,-2.615440e-01
366,0,-2.513840e-01
367,0,-2.203360e-01
368,0,-1.683700e-01
369,0,-9.896500e-02
370,0,-1.206900e-02
371,0,-1.028516e-01
372,0,-2.025371e-01
373,0,-2.800392e-01
374,0,-3.478860e-01
375,0,-3.933778e-01
376,0,-4.142053e-01
377,0,-4.175071e-01
378,0,-3.978941e-01
379,0,-3.469042e-01
380,0,-2.734054e-01
381,0,-1.682777e-01
382,0,-4.886400e-02
383,0,7.029636e-02
384,0,1.959964e-01
385,0,3.376961e-01
386,0,4.742746e-01
387,0,6.143838e-01
388,0,7.048554e-01
389,0,7.583897e-01
390,0,7.491685e-01
391,0,6.979641e-01
392,0,5.689868e-01
393,0,3.954217e-01
394,0,1.530320e-01
395,0,6.122100e-02
396,0,2.046950e-01
397,0,3.210500e-01
398,0,4.130490e-01
399,0,4.758710e-01
400,0,5.098680e-01
401,0,5.169350e-01
402,0,4.933880e-01
403,0,4.402060e-01
404,0,3.572530e-01
405,0,2.491170e-01
406,0,1.219000e-01
407,0,-1.915000e-03
408,0,-2.890300e-02
409,0,-7.200100e-02
410,0,-1.246010e-01
411,0,-1.765990e-01
412,0,-2.208750e-01
413,0,-4.847891e-01
414,0,-3.897546e-01
415,0,-2.988129e-01
416,0,-1.974341e-01
417,0,-1.224762e-01
418,0,-4.981667e-02
419,0,-6.678000e-03
420,0,-2.579100e-02
421,0,-3.851300e-02
422,0,-5.136600e-02
423,0,-6.600500e-02
424,0,-8.285200e-02
425,0,-1.002870e-01
426,0,-1.140260e-01
427,0,-1.175440e-01
428,0,-1.052770e-01
429,0,-7.314900e-02
430,0,-1.763000e-02
431,0,-6.685909e-02
432,0,-1.341318e-01
433,0,-1.930524e-01
434,0,-2.261563e-01
435,0,-2.580706e-01
436,0,-2.886567e-01
437,0,1.946147e+00
438,0,1.707631e+00
439,0,1.397520e+00
440,0,1.037643e+00
441,0,6.741326e-01
442,0,2.952674e-01
443,0,4.635100e-02
444,0,2.064500e-01
445,0,3.345390e-01
446,0,4.353460e-01
447,0,5.105530e-01
448,0,5.600030e-01
449,0,5.803600e-01
450,0,5.662760e-01
451,0,5.102860e-01
452,0,4.063250e-01
453,0,2.556370e-01
454,0,5.680300e-02
455,0,1.008406e-01
456,0,1.693608e-01
457,0,2.006467e-01
458,0,2.160015e-01
459,0,1.962016e-01
460,0,2.122523e-01
461,0,-1.549140e-01
462,0,-2.117060e-01
463,0,-2.427160e-01
464,0,-2.426910e-01
465,0,-2.047980e-01
466,0,-1.284640e-01
467,0,-1.648700e-02
468,0,-1.660930e-01
469,0,-3.275690e-01
470,0,-4.559190e-01
471,0,-5.480420e-01
472,0,-6.000530e-01
473,0,-6.122730e-01
474,0,-5.844760e-01
475,0,-5.212540e-01
476,0,-4.257040e-01
477,0,-3.051770e-01
478,0,-1.747390e-01
479,0,-4.535900e-02
480,0,1.002860e-01
481,0,2.634670e-01
482,0,4.207220e-01
483,0,5.590140e-01
484,0,6.643410e-01
485,0,7.282850e-01
486,0,7.442580e-01
487,0,7.102860e-01
488,0,6.290290e-01
489,0,5.032150e-01
490,0,3.394360e-01
491,0,1.414030e-01
492,0,9.861873e-02
493,0,3.189989e-01
494,0,5.227045e-01
495,0,6.994918e-01
496,0,8.581876e-01
497,0,9.679650e-01
498,0,1.002123e+00
499,0,1.011242e+00
500,0,9.716123e-01
501,0,8.148457e-01
502,0,6.219589e-01
503,0,2.935221e-01
504,0,1.023200e-02
505,0,6.486700e-02
506,0,7.369800e-02
507,0,4.407200e-02
508,0,-1.360000e-02
509,0,-8.419300e-02
510,0,-5.811970e-01
511,0,-5.300800e-01
512,0,-4.529670e-01
513,0,-3.570330e-01
514,0,-2.476450e-01
515,0,-1.346190e-01
516,0,-1.534900e-02
517,0,-2.354100e-02
518,0,-4.121900e-02
519,0,-5.765000e-02
520,0,-7.603800e-02
521,0,-9.901300e-02
522,0,-1.263990e-01
523,0,-1.538730e-01
524,0,-1.767020e-01
525,0,-1.858670e-01
526,0,-1.714430e-01
527,0,-1.269550e-01
528,0,-4.307100e-02
529,0,-1.118750e-01
530,0,-2.559310e-01
531,0,-3.554070e-01
532,0,-4.086400e-01
533,0,-4.178450e-01
534,0,-3.902130e-01
535,0,-3.358110e-01
536,0,-2.659880e-01
537,0,-1.913530e-01
538,0,-1.231110e-01
539,0,-6.548400e-02
540,0,-2.095200e-02
541,0,2.933900e-02
542,0,1.052120e-01
543,0,1.675980e-01
544,0,2.145570e-01
545,0,2.358630e-01
546,0,2.314430e-01
547,0,2.045390e-01
548,0,1.589890e-01
549,0,1.024800e-01
550,0,4.691400e-02
551,0,3.447000e-03
552,0,-1.421900e-02
553,0,-2.595900e-02
554,0,-2.177000e-01
555,0,-3.753440e-01
556,0,-4.945560e-01
557,0,-5.664400e-01
558,0,-5.946060e-01
559,0,4.419190e-01
560,0,4.546570e-01
561,0,4.335610e-01
562,0,3.780570e-01
563,0,2.883280e-01
564,0,1.691050e-01
565,0,2.057800e-02
566,0,1.279770e-01
567,0,2.489440e-01
568,0,3.464030e-01
569,0,4.204220e-01
570,0,4.697010e-01
571,0,4.954410e-01
572,0,4.935520e-01
573,0,4.644850e-01
574,0,4.046830e-01
575,0,3.131060e-01
576,0,1.963590e-01
577,0,5.687600e-02
578,0,-2.002400e-02
579,0,-7.554300e-02
580,0,-1.534020e-01
581,0,-2.435940e-01
582,0,-3.326590e-01
583,0,-4.084060e-01
584,0,-4.583330e-01
585,0,-4.732370e-01
586,0,-4.483160e-01
587,0,-3.784670e-01
588,0,-2.669440e-01
589,0,-1.153460e-01
590,0,-8.189800e-02
591,0,-2.753080e-01
592,0,-4.328080e-01
593,0,-5.571680e-01
594,0,-6.405730e-01
595,0,-6.838040e-01
596,0,-6.883860e-01
597,0,-6.517650e-01
598,0,-5.758490e-01
599,0,-4.623700e-01
600,0,-3.185760e-01
601,0,-1.539360e-01
602,0,6.333000e-03
603,0,7.050300e-02
604,0,1.521930e-01
605,0,2.424960e-01
606,0,3.273460e-01
607,0,3.967350e-01
608,0,1.048370e-01
609,0,6.191600e-02
610,0,2.395000e-02
611,0,-4.815000e-03
612,0,-1.993100e-02
613,0,-1.860000e-02
614,0,-2.979000e-03
615,0,-6.147900e-02
616,0,-1.215320e-01
617,0,-1.682680e-01
618,0,-2.001000e-01
619,0,-2.152000e-01
620,0,-2.136090e-01
621,0,-1.961150e-01
622,0,-1.653730e-01
623,0,-1.245680e-01
624,0,-7.914900e-02
625,0,-3.726200e-02
626,0,-6.692000e-03
627,0,8.791500e-02
628,0,2.198440e-01
629,0,3.353940e-01
630,0,4.265660e-01
631,0,4.865990e-01
632,0,5.123990e-01
633,0,5.036180e-01
634,0,4.627400e-01
635,0,3.949960e-01
636,0,3.057100e-01
637,0,2.001800e-01
638,0,8.123900e-02
639,0,2.326900e-02
640,0,7.290400e-02
641,0,1.113820e-01
642,0,1.438310e-01
643,0,1.736160e-01
644,0,2.013640e-01
645,0,2.253890e-01
646,0,2.406350e-01
647,0,2.422820e-01
648,0,2.214320e-01
649,0,1.745710e-01
650,0,9.618000e-02
651,0,1.354600e-02
652,0,1.021750e-01
653,0,1.558920e-01
654,0,1.772840e-01
655,0,1.704010e-01
656,0,1.435160e-01
657,0,-2.538120e-01
658,0,-2.295260e-01
659,0,-1.932850e-01
660,0,-1.506120e-01
661,0,-1.024600e-01
662,0,-5.497500e-02
663,0,-6.163000e-03
664,0,-2.316778e-02
665,0,-4.570958e-02
666,0,-7.188207e-02
667,0,-9.649976e-02
668,0,-1.256692e-01
669,0,-1.486634e-01
670,0,-1.698968e-01
671,0,-1.810025e-01
672,0,-1.802438e-01
673,0,-1.521814e-01
674,0,-1.052255e-01
675,0,-3.356745e-02
676,0,-3.900000e-02
677,0,-8.325000e-02
678,0,-1.045680e-01
679,0,-1.037300e-01
680,0,-8.451900e-02
681,0,-5.195500e-02
682,0,-1.389800e-02
683,0,2.165600e-02
684,0,4.812500e-02
685,0,5.844000e-02
686,0,5.117300e-02
687,0,2.554700e-02
688,0,4.046100e-02
689,0,1.397700e-01
690,0,2.210970e-01
691,0,2.841310e-01
692,0,3.209790e-01
693,0,3.318150e-01
694,0,3.189330e-01
695,0,2.836630e-01
696,0,2.307890e-01
697,0,1.671540e-01
698,0,1.006540e-01
699,0,4.085500e-02
700,0,-1.084500e-02
701,0,-9.281100e-02
702,0,-1.624420e-01
703,0,-2.161240e-01
704,0,-2.486130e-01
705,0,-2.609200e-01
706,0,-4.405359e-01
707,0,-4.078054e-01
708,0,-3.633555e-01
709,0,-2.910644e-01
710,0,-2.043510e-01
711,0,-8.911934e-02
712,0,-2.538600e-02
713,0,-1.147920e-01
714,0,-1.856170e-01
715,0,-2.401570e-01
716,0,-2.759050e-01
717,0,-2.933920e-01
718,0,-2.918590e-01
719,0,-2.706970e-01
720,0,-2.299580e-01
721,0,-1.709870e-01
722,0,-9.941700e-02
723,0,-2.019300e-02
724,0,9.644332e-03
725,0,2.748692e-02
726,0,3.696270e-02
727,0,4.298229e-02
728,0,3.335339e-02
729,0,1.331822e-03
730,0,1.566135e+00
731,0,1.278399e+00
732,0,9.917158e-01
733,0,6.887965e-01
734,0,4.126067e-01
735,0,1.783165e-01
736,0,-7.008000e-03
737,0,-3.892500e-02
738,0,-6.567000e-02
739,0,-8.323500e-02
740,0,-8.164600e-02
741,0,-6.200700e-02
742,0,-2.703100e-02
743,0,1.620100e-02
744,0,5.552800e-02
745,0,7.854000e-02
746,0,7.161000e-02
747,0,2.087000e-02
748,0,2.855533e-01
749,0,6.109903e-01
750,0,9.319279e-01
751,0,1.199218e+00
752,0,1.448210e+00
753,0,1.653957e+00
754,0,-6.526740e-01
755,0,-6.551960e-01
756,0,-6.122910e-01
757,0,-5.260640e-01
758,0,-3.956550e-01
759,0,-2.297960e-01
760,0,-2.772900e-02
761,0,-1.591160e-01
762,0,-3.089700e-01
763,0,-4.300530e-01
764,0,-5.229690e-01
765,0,-5.864780e-01
766,0,-6.222650e-01
767,0,-6.245130e-01
768,0,-5.931300e-01
769,0,-5.223440e-01
770,0,-4.091830e-01
771,0,-2.603410e-01
772,0,-7.669500e-02
773,0,-1.304100e-02
774,0,-1.480000e-04
775,0,4.779900e-02
776,0,1.212500e-01
777,0,2.045480e-01
778,0,2.851610e-01
779,0,3.478130e-01
780,0,3.806190e-01
781,0,3.757280e-01
782,0,3.278300e-01
783,0,2.367440e-01
784,0,1.041620e-01
785,0,1.418158e-01
786,0,5.033385e-01
787,0,7.743884e-01
788,0,1.030157e+00
789,0,1.185666e+00
790,0,1.285301e+00
791,0,1.276408e+00
792,0,1.202385e+00
793,0,1.060718e+00
794,0,8.516813e-01
795,0,5.825743e-01
796,0,2.612987e-01
797,0,-1.434700e-02
798,0,-1.385850e-01
799,0,-2.720610e-01
800,0,-4.043890e-01
801,0,-5.184150e-01
802,0,-6.042260e-01
803,0,-5.156800e-02
804,0,4.085000e-03
805,0,4.844400e-02
806,0,7.508500e-02
807,0,7.812100e-02
808,0,5.495000e-02
809,0,7.560000e-03
810,0,1.086380e-01
811,0,2.148050e-01
812,0,2.985560e-01
813,0,3.570380e-01
814,0,3.871200e-01
815,0,3.889480e-01
816,0,3.633690e-01
817,0,3.145010e-01
818,0,2.465390e-01
819,0,1.669850e-01
820,0,8.803600e-02
821,0,2.010300e-02
822,0,-1.106490e-01
823,0,-2.807220e-01
824,0,-4.345720e-01
825,0,-5.610520e-01
826,0,-6.498410e-01
827,0,-6.954050e-01
828,0,-6.949250e-01
829,0,-6.495330e-01
830,0,-5.641860e-01
831,0,-4.437540e-01
832,0,-2.949040e-01
833,0,-1.213160e-01
834,0,-4.804900e-02
835,0,-1.557470e-01
836,0,-2.414310e-01
837,0,-3.135390e-01
838,0,-3.697840e-01
839,0,-4.124340e-01
840,0,-4.398800e-01
841,0,-4.464880e-01
842,0,-4.273590e-01
843,0,-3.736220e-01
844,0,-2.822240e-01
845,0,-1.499100e-01
846,0,-1.537200e-02
847,0,-1.123050e-01
848,0,-1.641250e-01
849,0,-1.754890e-01
850,0,-1.524250e-01
851,0,-1.076620e-01
852,0,4.724220e-01
853,0,4.383080e-01
854,0,3.805040e-01
855,0,3.054630e-01
856,0,2.155410e-01
857,0,1.189110e-01
858,0,1.373700e-02
859,0,3.637700e-02
860,0,6.827900e-02
861,0,9.556800e-02
862,0,1.203080e-01
863,0,1.440450e-01
864,0,1.674440e-01
865,0,1.860430e-01
866,0,1.970720e-01
867,0,1.938080e-01
868,0,1.691990e-01
869,0,1.197210e-01
870,0,3.911100e-02
871,0,7.128200e-02
872,0,1.563910e-01
873,0,2.054900e-01
874,0,2.196620e-01
875,0,2.038210e-01
876,0,1.647110e-01
877,0,1.130900e-01
878,0,5.936000e-02
879,0,1.282300e-02
880,0,-1.688700e-02
881,0,-2.733800e-02
882,0,-1.701600e-02
883,0,-4.559900e-02
884,0,-1.582280e-01
885,0,-2.527300e-01
886,0,-3.232400e-01
887,0,-3.634440e-01
888,0,-3.723250e-01
889,0,-3.529050e-01
890,0,-3.074900e-01
891,0,-2.426800e-01
892,0,-1.680910e-01
893,0,-9.421800e-02
894,0,-3.379800e-02
895,0,1.891200e-02
896,0,1.618310e-01
897,0,2.843940e-01
898,0,3.815640e-01
899,0,4.449790e-01
900,0,4.749840e-01
901,0,-2.447470e-01
902,0,-2.556960e-01
903,0,-2.459880e-01
904,0,-2.161470e-01
905,0,-1.653790e-01
906,0,-9.729800e-02
907,0,-1.187500e-02
908,0,-7.038400e-02
909,0,-1.360530e-01
910,0,-1.888430e-01
911,0,-2.292730e-01
912,0,-2.569060e-01
913,0,-2.726290e-01
914,0,-2.734860e-01
915,0,-2.593150e-01
916,0,-2.274910e-01
917,0,-1.769490e-01
918,0,-1.112850e-01
919,0,-3.220500e-02
920,0,2.802300e-02
921,0,8.706300e-02
922,0,1.587870e-01
923,0,2.356600e-01
924,0,3.066730e-01
925,0,3.636920e-01
926,0,3.975700e-01
927,0,4.021570e-01
928,0,3.746000e-01
929,0,3.121930e-01
930,0,2.179600e-01
931,0,9.343500e-02
932,0,6.047500e-02
933,0,2.021450e-01
934,0,3.165960e-01
935,0,4.077090e-01
936,0,4.698570e-01
937,0,5.036920e-01
938,0,5.110790e-01
939,0,4.883080e-01
940,0,4.361490e-01
941,0,3.544130e-01
942,0,2.475050e-01
943,0,1.212880e-01
944,0,-1.663000e-03
945,0,-2.675300e-02
946,0,-6.823000e-02
947,0,-1.195450e-01
948,0,-1.706980e-01
949,0,-2.145710e-01
950,0,1.580000e-02
951,0,4.201100e-02
952,0,6.034600e-02
953,0,6.681900e-02
954,0,6.007300e-02
955,0,3.914500e-02
956,0,5.172000e-03
957,0,3.060579e-02
958,0,5.240800e-02
959,0,6.859358e-02
960,0,7.729694e-02
961,0,7.826506e-02
962,0,7.652825e-02
963,0,7.700412e-02
964,0,6.042997e-02
965,0,5.104411e-02
966,0,3.780618e-02
967,0,1.790962e-02
968,0,4.472983e-03
969,0,-4.737300e-02
970,0,-1.209480e-01
971,0,-1.874980e-01
972,0,-2.412100e-01
973,0,-2.771300e-01
974,0,-2.927640e-01
975,0,-2.875580e-01
976,0,-2.632130e-01
977,0,-2.233350e-01
978,0,-1.715840e-01
979,0,-1.115390e-01
980,0,-4.502100e-02
981,0,-8.398000e-03
982,0,-2.371200e-02
983,0,-3.418700e-02
984,0,-4.514700e-02
985,0,-5.748500e-02
986,0,-7.268100e-02
987,0,-8.905300e-02
988,0,-1.035070e-01
989,0,-1.120960e-01
990,0,-1.085530e-01
991,0,-8.934600e-02
992,0,-5.077400e-02
993,0,-6.292000e-03
994,0,-4.420400e-02
995,0,-6.065000e-02
996,0,-5.803400e-02
997,0,-4.012900e-02
998,0,-1.364800e-02
999,0,-7.866488e-02
1000,0,-6.837551e-02
1001,0,-6.278632e-02
1002,0,-5.178544e-02
1003,0,-3.890286e-02
1004,0,-1.695100e-02
1005,0,-1.308100e-02
1006,0,-6.243900e-02
1007,0,-1.031860e-01
1008,0,-1.320310e-01
1009,0,-1.459970e-01
1010,0,-1.450360e-01
1011,0,-1.300510e-01
1012,0,-1.038870e-01
1013,0,-7.174100e-02
1014,0,-3.901700e-02
1015,0,-1.309100e-02
1016,0,-4.310000e-04
1017,0,1.711602e-02
1018,0,2.249222e-02
1019,0,2.256729e-03
1020,0,-3.891293e-02
1021,0,-1.001562e-01
1022,0,-1.749157e-01
1023,0,4.079367e-02
1024,0,-6.131617e-02
1025,0,-1.451885e-01
1026,0,-1.497978e-01
1027,0,-1.315766e-01
1028,0,-7.989419e-02
1029,0,-5.209800e-02
1030,0,-2.406330e-01
1031,0,-3.928390e-01
1032,0,-5.087720e-01
1033,0,-5.789060e-01
1034,0,-6.043110e-01
1035,0,-5.847970e-01
1036,0,-5.231340e-01
1037,0,-4.257230e-01
1038,0,-3.006180e-01
1039,0,-1.642630e-01
1040,0,-3.092600e-02
1041,0,2.468284e-01
1042,0,6.012838e-01
1043,0,9.513187e-01
1044,0,1.315357e+00
1045,0,1.636408e+00
1046,0,1.908495e+00
1047,0,-5.861350e-01
1048,0,-5.359150e-01
1049,0,-4.591180e-01
1050,0,-3.628470e-01
1051,0,-2.523620e-01
1052,0,-1.377780e-01
1053,0,-1.571300e-02
1054,0,-2.674900e-02
1055,0,-4.753100e-02
1056,0,-6.644100e-02
1057,0,-8.644500e-02
1058,0,-1.106770e-01
1059,0,-1.383950e-01
1060,0,-1.652160e-01
