B_i,B_j,B_ij
255,0,2.256920e-01
256,0,2.415060e-01
257,0,2.429520e-01
258,0,2.230910e-01
259,0,1.758210e-01
260,0,9.660300e-02
261,0,1.358700e-02
262,0,1.027110e-01
263,0,1.569080e-01
264,0,1.780770e-01
265,0,1.713910e-01
266,0,1.441590e-01
267,0,2.146492e-01
268,0,3.862331e-01
269,0,5.449463e-01
270,0,6.828961e-01
271,0,7.955116e-01
272,0,8.812714e-01
273,0,2.891400e-02
274,0,1.360230e-01
275,0,2.244840e-01
276,0,2.883940e-01
277,0,3.244720e-01
278,0,3.317220e-01
279,0,3.114260e-01
280,0,2.673670e-01
281,0,2.059250e-01
282,0,1.357050e-01
283,0,6.706400e-02
284,0,1.094800e-02
285,0,-5.748053e-02
286,0,-1.990674e-01
287,0,-3.136768e-01
288,0,-3.960177e-01
289,0,-4.451538e-01
290,0,-4.642428e-01
291,0,-1.493904e+00
292,0,-1.650212e+00
293,0,-1.748574e+00
294,0,-1.799003e+00
295,0,-1.814539e+00
296,0,-1.808914e+00
297,0,-5.151500e-02
298,0,-2.328480e-01
299,0,-3.779760e-01
300,0,-4.896780e-01
301,0,-5.692560e-01
302,0,-6.165140e-01
303,0,-6.284050e-01
304,0,-6.009830e-01
305,0,-5.306510e-01
306,0,-4.147630e-01
307,0,-2.542470e-01
308,0,-5.491100e-02
309,0,-1.120808e+00
310,0,-8.062567e-01
311,0,-4.514375e-01
312,0,-7.655671e-02
313,0,2.960429e-01
314,0,6.454214e-01
315,0,-5.157700e-02
316,0,4.134000e-03
317,0,4.901400e-02
318,0,7.509200e-02
319,0,7.802800e-02
320,0,5.519900e-02
321,0,7.585000e-03
322,0,1.090150e-01
323,0,2.162210e-01
324,0,3.003730e-01
325,0,3.580910e-01
326,0,3.879460e-01
327,0,3.894750e-01
328,0,3.640530e-01
329,0,3.145780e-01
330,0,2.465270e-01
331,0,1.676600e-01
332,0,8.824900e-02
333,0,2.011300e-02
334,0,-1.108940e-01
335,0,-2.823570e-01
336,0,-4.366510e-01
337,0,-5.626170e-01
338,0,-6.509960e-01
339,0,-6.958810e-01
340,0,-6.954260e-01
341,0,-6.508940e-01
342,0,-5.660510e-01
343,0,-4.461370e-01
344,0,-2.967390e-01
345,0,-1.216150e-01
346,0,-1.292684e+00
347,0,-1.236210e+00
348,0,-1.211176e+00
349,0,-1.219587e+00
350,0,-1.260599e+00
351,0,-1.330509e+00
352,0,-1.422719e+00
353,0,-1.527785e+00
354,0,-1.633728e+00
355,0,-1.726761e+00
356,0,-1.792525e+00
357,0,-1.817760e+00
358,0,-1.542500e-02
359,0,-1.129390e-01
360,0,-1.651610e-01
